_id,bonusPointsEarned,bonusPointsEarnedReason,createDate,dateScanned,finishedDate,modifyDate,pointsAwardedDate,pointsEarned,purchaseDate,purchasedItemCount,rewardsReceiptItemList,rewardsReceiptStatus,totalSpent,userId
60074b9a0a7214ad89000030,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-19 16:14:02.000,2021-01-19 16:14:02.000,2021-01-19 16:14:02.000,2021-01-19 16:14:02.000,2021-01-19 16:14:02,750.0,2021-01-18 16:14:02,1,"{'barcode': '019582000117', 'description': ""Bull's Eye Brewer's Best Barbecue Sauce with Guinness 18.00-oz"", 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,1.00,60074b996e64691717e8f11a
60074b960a7214ad8900002e,5,All-receipts receipt bonus,2021-01-19 16:13:58.000,2021-01-19 16:13:58.000,2021-01-19 16:13:59.000,2021-01-19 16:13:59.000,2021-01-19 16:13:59,5.0,2021-01-18 16:13:58,1,"{'barcode': '021000604906', 'competitiveProduct': True, 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO SLICED NATURAL CHEESE 8OZ OR LARGER', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628'}",FINISHED,1.00,54943462e4b07e684157a532
600746e80a7214ad89000017,5,All-receipts receipt bonus,2021-01-19 15:54:00.000,2021-01-19 15:54:00.000,2021-01-19 15:54:01.000,2021-01-19 15:54:01.000,2021-01-19 15:54:01,5.0,2021-01-19 15:54:00,1,"{'barcode': '021000644551', 'description': 'KRAFT Salad Dressing Thousand Island, 8 fl oz', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,9.99,6007464b6e64691717e8c1f0
60074bc60a7214ad89000034,5,All-receipts receipt bonus,2021-01-19 16:14:46.000,2021-01-19 16:14:46.000,2021-01-19 16:14:47.000,2021-01-19 16:14:47.000,2021-01-19 16:14:47,5.0,2021-01-16 01:00:00,5,"{'barcode': '043000204443', 'description': ""JELL-O PUDDING-Instant DEVIL'S FOOD 3.8 OZ BOX"", 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,49.95,60074b49325c8a1794623876
60088a100a7214ad890000bd,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:52:48.000,2021-01-20 14:52:48.000,2021-01-20 14:59:35.000,2021-01-20 15:00:38.000,2021-01-20 14:59:35,2055.5,2021-01-08 19:00:00,149,"{'brandCode': 'HY-VEE', 'description': 'HYV GRADE A X LRG EG', 'discountedItemPrice': '1.29', 'finalPrice': '1.29', 'itemPrice': '1.29', 'originalReceiptItemText': 'HYV GRADE A X LRG EG', 'partnerItemId': '1041', 'quantityPurchased': 1}",FINISHED,612.95,6008896c633aab121bb8e11d
60088d5d0a7214ad890000ed,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 15:06:53.000,2021-01-20 15:06:53.000,2021-01-20 15:06:53.000,2021-01-20 15:06:58.000,2021-01-20 15:06:53,5850.0,2021-01-19 19:00:00,1,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '21.00', 'itemPrice': '21.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '21.00', 'userFlaggedQuantity': 1}",FINISHED,21.00,60088d5cb6310511daa4ee6f
600887560a720f05fa000098,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:41:10.000,2021-01-20 14:41:10.000,2021-01-20 14:41:11.000,2021-01-20 14:41:11.000,2021-01-20 14:41:11,250.0,2021-02-20 14:41:10,1,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,1.00,6008873eb6310511daa4e8eb
60088a4e0a720f05fa0000da,5,All-receipts receipt bonus,2021-01-20 14:53:50.000,2021-01-20 14:53:50.000,2021-01-20 14:53:50.000,2021-01-20 14:53:55.000,2021-01-20 14:53:50,5.0,2021-01-19 19:00:00,1,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '20.00', 'itemPrice': '20.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '20.00', 'userFlaggedQuantity': 1}",FINISHED,20.00,60088a46b6310511daa4ec97
60088e7f0a720f05fa00011e,5,All-receipts receipt bonus,2021-01-20 15:11:43.000,2021-01-20 15:11:43.000,2021-01-20 15:11:45.000,2021-01-20 15:11:49.000,2021-01-20 15:11:44,5.0,2021-01-19 15:11:43,2,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'needsFetchReview': False, 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,11.00,54943462e4b07e684157a532
60083ab50a7214ad89000049,5,All-receipts receipt bonus,2021-01-20 09:14:13.000,2021-01-20 09:14:13.000,2021-01-20 09:14:13.000,2021-01-20 09:14:13.000,2021-01-20 09:14:13,5.0,2021-01-20 09:14:13,1,"{'barcode': '021000029778', 'competitiveProduct': True, 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': 'SARGENTO STRING OR STICK CHEESE', 'rewardsProductPartnerId': '5e7cf838f221c312e698a628'}",FINISHED,9.99,60083a1e325c8a17946255de
60088a460a720f05fa0000d5,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:53:42.000,2021-01-20 14:53:42.000,2021-01-20 14:53:44.000,2021-01-20 14:53:48.000,2021-01-20 14:53:44,4850.0,2021-01-19 19:00:00,3,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '28.00', 'itemPrice': '28.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 3, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '28.00', 'userFlaggedQuantity': 3}",FINISHED,28.00,60088a46b6310511daa4ec97
600841da0a7214ad89000051,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 09:44:42.000,2021-01-20 09:44:42.000,2021-01-20 09:44:43.000,2021-01-20 09:44:43.000,2021-01-20 09:44:43,173.6,2021-01-19 09:44:42,4,"{'barcode': '044700072813', 'description': 'OSCAR MAYER Deli Fresh Maple Honey 97% Fat Free Ham, 8 oz', 'finalPrice': '4.66', 'itemPrice': '4.66', 'partnerItemId': '1', 'pointsEarned': '23.6', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 4, 'rewardsGroup': 'OSCAR MAYER LUNCH MEAT - DELI FRESH', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,4.66,6008412f6e64697abedcd5d5
60085ba90a720f05fa00006a,,,2021-01-20 11:34:49.000,2021-01-20 11:34:49.000,2021-01-20 11:34:50.000,2021-01-20 11:34:50.000,2021-01-20 11:34:50,250.0,2021-01-17 01:00:00,5,"{'barcode': '044700087145', 'description': 'OSCAR MAYER 10 OZ ROAST BEEF', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'pointsEarned': '50.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'OSCAR MAYER LUNCH MEAT', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,49.95,60085b3dbe5fc90ee6a67b11
6008878f0a7214ad8900007b,,,2021-01-20 14:42:07.000,2021-01-20 14:42:07.000,,2021-01-20 14:42:13.000,,,2017-10-29 20:00:00,3,"{'deleted': True, 'description': 'DELETED ITEM', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",REJECTED,3.00,6008873eb6310511daa4e8eb
6008625b0a7214ad89000063,,,2021-01-20 12:03:23.000,2021-01-20 12:03:23.000,2021-01-20 12:03:24.000,2021-01-20 12:03:24.000,2021-01-20 12:03:24,50.0,2021-01-19 12:03:23,1,"{'barcode': '044700087329', 'description': 'OSCAR MAYER - Spicy Monterey Jack Beef Franks 12.00-oz', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'pointsEarned': '50.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'OSCAR MAYER HOT DOG - BEEF FRANKS', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,9.99,600861d3be5fc9247bab3e0c
60088d920a720f05fa000109,,,2021-01-20 15:07:46.000,2021-01-20 15:07:46.000,,2021-01-20 15:07:47.000,,,2017-10-29 20:00:00,3,"{'deleted': True, 'description': 'DELETED ITEM', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",REJECTED,3.00,60088d55633aab121bb8e41a
600887ae0a7214ad8900008a,5,All-receipts receipt bonus,2021-01-20 14:42:38.000,2021-01-20 14:42:38.000,2021-01-20 14:42:38.000,2021-01-20 14:42:43.000,2021-01-20 14:42:38,5.0,2021-01-19 19:00:00,3,"{'barcode': '4011', 'finalPrice': '23.00', 'itemPrice': '23.00', 'needsFetchReview': True, 'needsFetchReviewReason': 'USER_FLAGGED', 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 3, 'userFlaggedBarcode': '4011', 'userFlaggedDescription': '', 'userFlaggedNewItem': True, 'userFlaggedPrice': '23.00', 'userFlaggedQuantity': 3}",FINISHED,23.00,600887a5b6310511daa4e9a7
60088a490a720f05fa0000d6,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:53:45.000,2021-01-20 14:53:45.000,2021-01-20 14:53:46.000,2021-01-20 14:53:50.000,2021-01-20 14:53:46,300.0,2021-01-19 19:00:00,3,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '28.00', 'itemPrice': '28.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 3, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '28.00', 'userFlaggedQuantity': 3}",FINISHED,28.00,60088a46b6310511daa4ec97
60088d580a7214ad890000eb,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 15:06:48.000,2021-01-20 15:06:48.000,2021-01-20 15:06:49.000,2021-01-20 15:06:54.000,2021-01-20 15:06:49,9850.0,2021-01-19 19:00:00,7,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '26.00', 'itemPrice': '26.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 7, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '25.00', 'userFlaggedQuantity': 4}",FINISHED,26.00,60088d58633aab121bb8e424
600887770a7214ad89000075,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:41:43.000,2021-01-20 14:41:43.000,2021-01-20 14:41:44.000,2021-01-20 14:41:44.000,2021-01-20 14:41:44,100.0,2021-01-12 19:00:00,1,"{'barcode': '016000151024', 'brandCode': 'BRAND', 'description': 'Drumstick Vanilla Rte Cereal - 17.5Oz', 'finalPrice': '10.00', 'itemPrice': '10.00', 'partnerItemId': '0', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5f3e4b03c9a25efd0ae', 'quantityPurchased': 1, 'rewardsGroup': 'DRUMSTICK CEREAL', 'rewardsProductPartnerId': '5332f5f3e4b03c9a25efd0ae'}",FINISHED,10.00,6008873eb6310511daa4e8eb
60088a4d0a7214ad890000c7,5,All-receipts receipt bonus,2021-01-20 14:53:49.000,2021-01-20 14:53:49.000,2021-01-20 14:53:50.000,2021-01-20 14:53:54.000,2021-01-20 14:53:50,5.0,2021-01-19 19:00:00,3,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '22.00', 'itemPrice': '22.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 3, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '22.00', 'userFlaggedQuantity': 3}",FINISHED,22.00,60088a46b6310511daa4ec97
60088d600a7214ad890000ef,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 15:06:56.000,2021-01-20 15:06:56.000,2021-01-20 15:06:56.000,2021-01-20 15:07:01.000,2021-01-20 15:06:56,150.0,2021-01-19 19:00:00,5,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '23.00', 'itemPrice': '23.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 5, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '23.00', 'userFlaggedQuantity': 5}",FINISHED,23.00,60088d5cb6310511daa4ee6f
6008888f0a720f05fa0000b5,5,All-receipts receipt bonus,2021-01-20 14:46:23.000,2021-01-20 14:46:23.000,2021-01-20 14:46:29.000,2021-01-20 14:46:29.000,2021-01-20 14:46:23,5.0,2021-01-19 14:46:23,2,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,1.00,60088838633aab121bb8df69
60088a670a720f05fa0000e0,5,All-receipts receipt bonus,2021-01-20 14:54:15.000,2021-01-20 14:54:15.000,2021-01-20 14:54:21.000,2021-01-20 14:54:21.000,2021-01-20 14:54:15,5.0,2021-01-19 14:54:15,2,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,1.00,60088a25b6310511daa4ec42
600788cd0a7214ad8900003a,21,COMPLETE_PARTNER_RECEIPT,2021-01-19 20:35:09.000,2021-01-19 20:35:09.000,2021-01-19 20:35:30.000,2021-01-19 20:35:32.000,2021-01-19 20:35:30,50.9,2021-01-18 19:00:00,1,"{'barcode': '077567304124', 'description': 'MAGNUM FROZEN ICE CREAM NOVELTY VNL BN S SLT CRM SWR 9 CT 30.42 OZ', 'discountedItemPrice': '2.99', 'finalPrice': '2.99', 'itemNumber': '077567304124', 'itemPrice': '2.99', 'originalMetaBriteBarcode': '', 'partnerItemId': '1038', 'pointsEarned': '29.9', 'pointsPayerId': '5332f5f6e4b03c9a25efd0b4', 'quantityPurchased': 1, 'rewardsGroup': 'MAGNUM ICE CREAM', 'rewardsProductPartnerId': '5332f5f6e4b03c9a25efd0b4'}",FINISHED,2.99,5cd06f1f2acf0a2667da628b
60085bad0a720f05fa00006c,,,2021-01-20 11:34:53.000,2021-01-20 11:34:53.000,2021-01-20 11:34:53.000,2021-01-20 11:34:53.000,2021-01-20 11:34:53,250.0,2021-01-09 01:00:00,5,"{'barcode': '044700064238', 'description': 'OSCAR MAYER Smoked Turkey Breast Club Pack', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'pointsEarned': '50.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'OSCAR MAYER LUNCH MEAT', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,49.95,60085b3dbe5fc90ee6a67b11
60088e670a720f05fa00011d,5,All-receipts receipt bonus,2021-01-20 15:11:19.000,2021-01-20 15:11:19.000,2021-01-20 15:11:20.000,2021-01-20 15:11:20.000,2021-01-20 15:11:20,5.0,2021-01-19 15:11:19,1,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'quantityPurchased': 1}",FINISHED,1.00,54943462e4b07e684157a532
600887970a7214ad8900007c,,,2021-01-20 14:42:15.814,2021-01-20 14:42:15.814,,2021-01-20 14:42:15.814,,,,,,SUBMITTED,,6008873eb6310511daa4e8eb
60088a4a0a7214ad890000c5,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:53:46.000,2021-01-20 14:53:46.000,2021-01-20 14:53:46.000,2021-01-20 14:53:51.000,2021-01-20 14:53:46,150.0,2021-01-19 19:00:00,4,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '29.00', 'itemPrice': '29.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 4, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '29.00', 'userFlaggedQuantity': 4}",FINISHED,29.00,60088a46b6310511daa4ec97
600862490a720f05fa000072,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 12:03:05.000,2021-01-20 12:03:05.000,2021-01-20 12:03:06.000,2021-01-20 12:03:06.000,2021-01-20 12:03:06,350.0,2021-01-04 19:00:00,10,"{'barcode': '013120000843', 'description': 'ORE-IDA Hash Browns 27.00-oz', 'finalPrice': '1', 'itemPrice': '1', 'partnerItemId': '1', 'pointsEarned': '5.0', 'pointsPayerId': '559c2234e4b06aca36af13c6', 'quantityPurchased': 1, 'rewardsGroup': 'ORE-IDA FROZEN POTATOES', 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6', 'targetPrice': '800'}",FINISHED,10.00,600861d3be5fc9247bab3e0c
60088af80a7214ad890000d6,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 14:56:40.000,2021-01-20 14:56:40.000,2021-01-20 14:56:40.000,2021-01-20 14:56:45.000,2021-01-20 14:56:40,2300.0,2021-01-19 19:00:00,3,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '20.00', 'itemPrice': '20.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 3, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '20.00', 'userFlaggedQuantity': 3}",FINISHED,20.00,60088af5633aab121bb8e31b
60088d5f0a720f05fa0000fc,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 15:06:55.000,2021-01-20 15:06:55.000,2021-01-20 15:06:56.000,2021-01-20 15:07:00.000,2021-01-20 15:06:56,300.0,2021-01-19 19:00:00,1,"{'barcode': '4011', 'description': 'ITEM NOT FOUND', 'finalPrice': '25.00', 'itemPrice': '25.00', 'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'quantityPurchased': 1, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '25.00', 'userFlaggedQuantity': 1}",FINISHED,25.00,60088d5cb6310511daa4ee6f
600862530a720f05fa000074,100,"Receipt number 6 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 12:03:15.000,2021-01-20 12:03:15.000,2021-01-20 12:03:15.000,2021-01-20 12:03:15.000,2021-01-20 12:03:15,100.0,2021-01-19 12:03:14,9,"{'barcode': '021000006106', 'description': ""BREAKSTONE'S Cucumber Onion DRY Tub 8 OZ"", 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '559c2234e4b06aca36af13c6'}",FINISHED,89.91,600861d3be5fc9247bab3e0c
60088aff0a7214ad890000da,5,All-receipts receipt bonus,2021-01-20 14:56:47.000,2021-01-20 14:56:47.000,,2021-01-20 14:56:52.000,,5,2021-01-19 19:00:00,1,"{'needsFetchReview': False, 'partnerItemId': '1', 'preventTargetGapPoints': True, 'userFlaggedBarcode': '4011', 'userFlaggedNewItem': True, 'userFlaggedPrice': '28.00', 'userFlaggedQuantity': 4}",REJECTED,10.00,60088aff633aab121bb8e33d
6008f2be0a720f05fa000129,500,"Receipt number 2 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 22:19:26.000,2021-01-20 22:19:26.000,2021-01-20 22:20:00.000,2021-01-20 22:20:09.000,2021-01-20 22:20:00,673.0,2021-01-19 19:00:00,13,"{'barcode': '041000022623', 'brandCode': 'KNORR', 'description': 'KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624', 'discountedItemPrice': '11.76', 'finalPrice': '11.76', 'itemPrice': '11.76', 'metabriteCampaignId': 'KNORR SIDES', 'originalReceiptItemText': 'KNORR CREAMY CHICKEN', 'partnerItemId': '1009', 'pointsEarned': '117.6', 'pointsPayerId': '5332f5f6e4b03c9a25efd0b4', 'quantityPurchased': 6, 'rewardsGroup': 'KNORR SIDES', 'rewardsProductPartnerId': '5332f5f6e4b03c9a25efd0b4'}",FINISHED,40.37,6008f02fb6310511daa4f314
6009f5ea0a7214ada2000004,150,"Receipt number 5 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21 16:45:14.000,2021-01-21 16:45:14.000,2021-01-21 16:46:05.000,2021-01-21 16:46:16.000,2021-01-21 16:46:05,405.9,2021-01-20 19:00:00,32,"{'barcode': '036000391718', 'brandCode': 'KLEENEX', 'description': 'KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT', 'discountedItemPrice': '5.00', 'finalPrice': '5.00', 'itemPrice': '5.00', 'metabriteCampaignId': 'KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK', 'originalReceiptItemText': 'KLEENEX TRUSTED CARE FACIAL TISSUES', 'partnerItemId': '1010', 'pointsEarned': '50.0', 'pointsPayerId': '550b2565e4b001d5e9e4146f', 'quantityPurchased': 2, 'rewardsGroup': 'KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT, 8 PACK', 'rewardsProductPartnerId': '550b2565e4b001d5e9e4146f'}",FINISHED,163.94,6009e60450b3311194385009
6008ee0e0a7214ad89000125,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-20 21:59:26.000,2021-01-20 21:59:26.000,2021-01-20 21:59:58.000,2021-01-20 22:00:00.000,2021-01-20 21:59:58,760.0,2021-01-19 19:00:00,7,"{'barcode': '012000809965', 'description': 'MTN DEW REVOLUTION SODA WILDBERRY FRUIT FLVR CANS IN BOX 12 CT 144 OZ', 'discountedItemPrice': '8.99', 'finalPrice': '8.99', 'itemNumber': '012000809965', 'itemPrice': '8.99', 'originalMetaBriteBarcode': '', 'originalReceiptItemText': 'ILDBERRY FRUIT FLVR CANS IN BOX 12 C', 'partnerItemId': '1032', 'pointsNotAwardedReason': 'Action not allowed for user and CPG', 'pointsPayerId': '5332f5fbe4b03c9a25efd0ba', 'quantityPurchased': 1, 'rewardsGroup': 'MOUNTAIN DEW 12 OZ 12 PACK', 'rewardsProductPartnerId': '5332f5fbe4b03c9a25efd0ba'}",FINISHED,32.42,6008e9cdb6310511daa4f2e4
6009889f0a7214ad89000133,5,All-receipts receipt bonus,2021-01-21 08:58:55.000,2021-01-21 08:58:55.000,2021-01-21 08:58:56.000,2021-01-21 08:58:56.000,2021-01-21 08:58:56,5.0,2021-01-18 01:00:00,5,"{'barcode': '013000006187', 'description': 'HEINZ SWEET SWEET RELISH 12.7 OZ - 0013000006184', 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsProductPartnerId': '5e825d64f221c312e698a62a'}",FINISHED,49.95,600987d77d983a11f63cfa92
6009f9000a7214ada2000005,,,2021-01-21 16:58:24.615,2021-01-21 16:58:24.615,,2021-01-21 16:58:24.615,,,,,,SUBMITTED,,6009f6927d983a124e9adaad
600988a30a720f05fa000132,5,All-receipts receipt bonus,2021-01-21 08:58:59.000,2021-01-21 08:58:59.000,2021-01-21 08:58:59.000,2021-01-21 08:58:59.000,2021-01-21 08:58:59,5.0,2021-01-10 01:00:00,5,"{'barcode': '021000065547', 'competitiveProduct': True, 'finalPrice': '9.99', 'itemPrice': '9.99', 'partnerItemId': '1', 'quantityPurchased': 1, 'rewardsGroup': ""ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE"", 'rewardsProductPartnerId': '5332f5f3e4b03c9a25efd0ae'}",FINISHED,49.95,600987d77d983a11f63cfa92
6009eb000a7214ada2000003,250,"Receipt number 3 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21 15:58:40.000,2021-01-21 15:58:40.000,2021-01-21 15:59:06.000,2021-01-21 15:59:15.000,2021-01-21 15:59:06,250.0,2021-01-20 19:00:00,0,,FINISHED,0.00,6009e60450b3311194385009
600992f90a720f05fa000133,750,"Receipt number 1 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21 09:43:05.000,2021-01-21 09:43:05.000,2021-01-21 09:52:09.000,2021-01-21 09:54:36.000,2021-01-21 09:52:09,2143.3,2021-01-20 19:00:00,118,"{'barcode': '041000022623', 'brandCode': 'KNORR', 'description': 'KNORR RICE SIDES CREAMY CHICKEN REGULAR RICE AND PASTA MIX LONG GRAIN 5.7 OZ - 0041000022624', 'discountedItemPrice': '11.76', 'finalPrice': '11.76', 'itemPrice': '11.76', 'metabriteCampaignId': 'KNORR SIDES', 'originalReceiptItemText': 'KNORR CREAMY CHICKEN', 'partnerItemId': '1011', 'pointsEarned': '117.6', 'pointsPayerId': '5332f5f6e4b03c9a25efd0b4', 'quantityPurchased': 6, 'rewardsGroup': 'KNORR SIDES', 'rewardsProductPartnerId': '5332f5f6e4b03c9a25efd0b4'}",FINISHED,349.16,600992d17d983a11f63d11ad
6009f5200a720f0535000005,300,"Receipt number 4 completed, bonus point schedule DEFAULT (5cefdcacf3693e0b50e83a36)",2021-01-21 16:41:52.000,2021-01-21 16:41:52.000,2021-01-21 16:42:18.000,2021-01-21 16:42:31.000,2021-01-21 16:42:18,300.0,2021-01-20 19:00:00,7,"{'description': 'Tomato Sauce', 'discountedItemPrice': '2.34', 'finalPrice': '2.34', 'itemPrice': '2.34', 'originalReceiptItemText': 'CVVEESE SAUCE', 'partnerItemId': '1031', 'quantityPurchased': 1}",FINISHED,80.46,6009e60450b3311194385009
